salesorderid,subtotal
67045,21.98
69125,21.98
73452,21.98
74295,21.98
52101,21.98
59371,21.98
64995,21.98
58750,21.98
62604,21.98
55718,21.98
56566,21.98
58799,21.98
64280,21.98
71248,21.98
55788,21.98
59618,21.98
60159,21.98
65479,21.98
74963,21.98
70405,21.98
54452,21.98
61296,21.98
56727,21.98
73826,21.98
61270,21.98
64300,21.98
52675,21.98
60182,21.98
61317,21.98
69723,21.98
53137,21.98
62401,21.98
74257,21.98
53187,21.98
54195,21.98
60385,21.98
69091,21.98
57430,21.98
60961,21.98
73506,21.98
74309,21.98
56069,21.98
59413,21.98
65025,21.98
66704,21.98
66703,21.98
68271,21.98
53923,21.98
55683,21.98
69312,21.98
70093,21.98
74098,21.98
55184,21.98
56963,21.98
60642,21.98
74175,21.98
59735,21.98
72678,21.98
71448,21.98
73365,21.98
56405,21.98
60403,21.98
57923,21.98
55206,21.98
65385,2419.06
68452,2419.06
70232,2419.06
59129,2419.06
61848,2419.06
66423,2419.06
60822,2419.06
66933,2419.06
67560,2419.06
54973,2419.06
62461,2419.06
66553,2419.06
69074,2419.06
72174,2419.06
73396,2419.06
52878,2419.06
60944,2419.06
64111,2419.06
64110,2419.06
64665,2419.06
67691,2419.06
68727,2419.06
72830,2419.06
59395,2419.06
65012,2419.06
69996,2419.06
70584,2419.06
71134,2419.06
56535,2419.06
66752,2419.06
67190,2419.06
68873,2419.06
72423,2419.06
61724,2419.06
70735,2419.06
73078,2419.06
51295,2419.06
58896,2419.06
65859,2419.06
68454,2419.06
68451,2419.06
69637,2419.06
69638,2419.06
70235,2419.06
72565,2419.06
52325,2419.06
59128,2419.06
62741,2419.06
64780,2419.06
65445,2419.06
66421,2419.06
68017,2419.06
68525,2419.06
70303,2419.06
70861,2419.06
56328,2419.06
63987,2419.06
64846,2419.06
65498,2419.06
67559,2419.06
68071,2419.06
72713,2419.06
51599,2419.06
55963,2419.06
57364,2419.06
57785,2419.06
59260,2419.06
61963,2419.06
64602,2419.06
71006,2419.06
71476,2419.06
71477,2419.06
72778,2419.06
73850,2419.06
73852,2419.06
59892,2419.06
60437,2419.06
62523,2419.06
68728,2419.06
69144,2419.06
69932,2419.06
71081,2419.06
52106,2419.06
53867,2419.06
55087,2419.06
55609,2419.06
58343,2419.06
61590,2419.06
68254,2419.06
68796,2419.06
69228,2419.06
70583,2419.06
72337,2419.06
72924,2419.06
53339,2419.06
55674,2419.06
59471,2419.06
61084,2419.06
65074,2419.06
65072,2419.06
67197,2419.06
71204,2419.06
71202,2419.06
73623,2419.06
57588,2419.06
58820,2419.06
63803,2419.06
65146,2419.06
65785,2419.06
67252,2419.06
70733,2419.06
71763,2419.06
73077,2419.06
53445,2419.06
55803,2419.06
58895,2419.06
70808,2419.06
53770,2419.06
61475,2419.06
62867,2419.06
66624,2419.06
67076,2419.06
71080,2419.06
72259,2419.06
65673,2419.06
74006,2419.06
51653,2419.06
68871,2419.06
72420,2419.06
58821,2419.06
62683,2419.06
70734,2419.06
60170,2419.06
73177,2419.06
54525,2419.06
57241,2419.06
64450,2419.06
68027,2419.06
59204,2419.06
60315,2419.06
51602,2419.06
52840,2419.06
58584,2419.06
71019,2419.06
58638,2419.06
59404,2419.06
59403,2419.06
67764,2419.06
68807,2419.06
72324,2419.06
54820,2419.06
60560,2419.06
60561,2419.06
71190,2419.06
73635,2419.06
55178,2419.06
56958,2419.06
71258,2419.06
55383,2419.06
67477,2419.06
54147,2419.06
66004,2419.06
66482,2419.06
53184,2419.06
65557,2419.06
54714,2419.06
62928,2419.06
71542,2419.06
69240,2419.06
51658,2419.06
52576,2419.06
53919,2419.06
58775,2419.06
63749,2419.06
70086,2419.06
73027,2419.06
53002,2419.06
55735,2419.06
58466,2419.06
71749,2419.06
72511,2419.06
74144,2419.06
51299,2419.06
53449,2419.06
54036,2419.06
55232,2419.06
61781,2419.06
63878,2419.06
67417,2419.06
69655,2419.06
69656,2419.06
70822,2419.06
56264,2419.06
59127,2419.06
59696,2419.06
60747,2419.06
61370,2419.06
61368,2419.06
62750,2419.06
64786,2419.06
68029,2419.06
72640,2419.06
73712,2419.06
53709,2419.06
56686,2419.06
57293,2419.06
57736,2419.06
58182,2419.06
58534,2419.06
59194,2419.06
59760,2419.06
62818,2419.06
62815,2419.06
64852,2419.06
66502,2419.06
66941,2419.06
67574,2419.06
69024,2419.06
73785,2419.06
51213,2419.06
53765,2419.06
54650,2419.06
55498,2419.06
60886,2419.06
60885,2419.06
63550,2419.06
67016,2419.06
67643,2419.06
69089,2419.06
71020,2419.06
72728,2419.06
72731,2419.06
72730,2419.06
73338,2419.06
51234,2419.06
53237,2419.06
54705,2419.06
60451,2419.06
60452,2419.06
60434,2419.06
65625,2419.06
68738,2419.06
71092,2419.06
72849,2419.06
60518,2419.06
62580,2419.06
64177,2419.06
66696,2419.06
71148,2419.06
73578,2419.06
52149,2419.06
53911,2419.06
58403,2419.06
58766,2419.06
58765,2419.06
60042,2419.06
62156,2419.06
64244,2419.06
65744,2419.06
70673,2419.06
70672,2419.06
71688,2419.06
72358,2419.06
51537,2419.06
60612,2419.06
63820,2419.06
66827,2419.06
70750,2419.06
71771,2419.06
53059,2419.06
55799,2419.06
57003,2419.06
59636,2419.06
61303,2419.06
63362,2419.06
64356,2419.06
65393,2419.06
67412,2419.06
54524,2419.06
57687,2419.06
66867,2419.06
68950,2419.06
71328,2419.06
51201,2419.06
51464,2419.06
57746,2419.06
63493,2419.06
63494,2419.06
64521,2419.06
56376,2419.06
61954,2419.06
62468,2419.06
66075,2419.06
66545,2419.06
53829,2419.06
55553,2419.06
62926,2419.06
71071,2419.06
51510,2419.06
59402,2419.06
70575,2419.06
71127,2419.06
54375,2419.06
55680,2419.06
58773,2419.06
62135,2419.06
62134,2419.06
71189,2419.06
53975,2419.06
66826,2419.06
68395,2419.06
71259,2419.06
57011,2419.06
61291,69.99
59097,69.99
59671,69.99
60208,69.99
61335,69.99
62714,69.99
69681,69.99
70837,69.99
72020,69.99
74454,69.99
52343,69.99
52742,69.99
54554,69.99
58503,69.99
61878,69.99
61880,69.99
63446,69.99
65475,69.99
68571,69.99
72085,69.99
72086,69.99
54620,69.99
57764,69.99
63520,69.99
64555,69.99
64554,69.99
66528,69.99
69816,69.99
74266,69.99
62900,69.99
64916,69.99
64914,69.99
67667,69.99
68179,69.99
73444,69.99
73889,69.99
53846,69.99
54278,69.99
56815,69.99
67105,69.99
67104,69.99
67719,69.99
69189,69.99
70542,69.99
72299,69.99
73531,69.99
75043,69.99
52131,69.99
54338,69.99
56085,69.99
56086,69.99
57918,69.99
58378,69.99
60537,69.99
65698,69.99
66720,69.99
67167,69.99
69269,69.99
71167,69.99
72982,69.99
73600,69.99
73598,69.99
52180,69.99
55159,69.99
67227,69.99
68360,69.99
69336,69.99
74637,69.99
74896,69.99
52239,69.99
55765,69.99
56622,69.99
63846,69.99
73134,69.99
52693,69.99
53640,69.99
54060,69.99
54489,69.99
55349,69.99
57651,69.99
60713,69.99
64750,69.99
66390,69.99
68912,69.99
70836,69.99
72605,69.99
74930,69.99
57268,69.99
59730,69.99
60274,69.99
66459,69.99
66905,69.99
66904,69.99
67515,69.99
68570,69.99
68975,69.99
70335,69.99
70895,69.99
72084,69.99
73282,69.99
54619,69.99
54622,69.99
54949,69.99
54948,69.99
55941,69.99
58216,69.99
64872,69.99
67597,69.99
68647,69.99
69814,69.99
70398,69.99
74520,69.99
53795,69.99
54222,69.99
58263,69.99
59303,69.99
61505,69.99
62492,69.99
64086,69.99
64084,69.99
52089,69.99
53261,69.99
53843,69.99
57446,69.99
64139,69.99
65651,69.99
66662,69.99
67107,69.99
72879,69.99
75046,69.99
52937,69.99
53891,69.99
56506,69.99
58376,69.99
59433,69.99
61056,69.99
74051,69.99
56927,69.99
57553,69.99
60586,69.99
66285,69.99
67226,69.99
67866,69.99
70115,69.99
70114,69.99
53032,69.99
56618,69.99
56620,69.99
61745,69.99
62256,69.99
63310,69.99
67367,69.99
70182,69.99
57211,69.99
58092,69.99
62308,69.99
67990,69.99
69683,69.99
74455,69.99
53098,69.99
53687,69.99
55891,69.99
59732,69.99
60273,69.99
63451,69.99
63448,69.99
65972,69.99
68572,69.99
73284,69.99
73741,69.99
74488,69.99
51993,69.99
53152,69.99
55474,69.99
56721,69.99
64871,69.99
68114,69.99
69818,69.99
74518,69.99
54996,69.99
55523,69.99
55989,69.99
56399,69.99
56773,69.99
58609,69.99
59852,69.99
64636,69.99
67668,69.99
68178,69.99
68705,69.99
52092,69.99
52493,69.99
52498,69.99
58309,69.99
58662,69.99
60478,69.99
62047,69.99
63647,69.99
64702,69.99
67103,69.99
72297,69.99
72877,69.99
73970,69.99
53310,69.99
53892,69.99
54337,69.99
56873,69.99
57919,69.99
61055,69.99
61617,69.99
62110,69.99
64202,69.99
71166,69.99
72983,69.99
73597,69.99
52184,69.99
57982,69.99
59522,69.99
62649,69.99
66284,69.99
74895,69.99
74894,69.99
53418,69.99
53419,69.99
55764,69.99
56977,69.99
57610,69.99
57609,69.99
58044,69.99
52702,69.99
56250,69.99
62787,69.99
63971,69.99
69754,69.99
74239,69.99
57337,69.99
62497,69.99
55061,69.99
55060,69.99
54792,69.99
55117,69.99
63718,69.99
72990,69.99
65767,69.99
52247,69.99
58869,69.99
54910,69.99
66604,69.99
58314,69.99
74575,69.99
74053,69.99
58047,69.99
63827,69.99
65811,69.99
66322,69.99
65401,69.99
65885,69.99
66835,69.99
54531,69.99
66439,69.99
66437,69.99
67489,69.99
68544,69.99
69725,69.99
55459,69.99
60841,69.99
64856,69.99
67578,69.99
74972,69.99
52848,69.99
54198,69.99
64060,69.99
67648,69.99
52476,69.99
59344,69.99
61541,69.99
66648,69.99
72859,69.99
74556,69.99
52117,69.99
57484,69.99
58355,69.99
59416,69.99
67153,69.99
67771,69.99
69250,69.99
72362,69.99
53355,69.99
53925,69.99
59496,69.99
59497,69.99
60568,69.99
61106,69.99
62633,69.99
62632,69.99
70676,69.99
54435,69.99
56192,69.99
60645,69.99
61758,69.99
66343,69.99
55845,69.99
64757,69.99
68579,69.99
63523,69.99
53217,69.99
57874,69.99
60486,69.99
74574,69.99
56513,69.99
65708,69.99
70054,69.99
71652,69.99
71239,69.99
56986,69.99
61850,574.98
63940,574.98
51584,574.98
54142,574.98
64837,574.98
52015,574.98
53179,574.98
69080,574.98
69079,574.98
52879,574.98
66629,574.98
73927,574.98
53285,574.98
53869,574.98
72339,574.98
57589,574.98
70156,574.98
51436,574.98
65862,574.98
62330,574.98
62335,574.98
51583,574.98
53716,574.98
57742,574.98
59198,574.98
62810,574.98
65502,574.98
67563,574.98
69784,574.98
72113,574.98
73319,574.98
71011,574.98
73401,574.98
56426,574.98
60948,574.98
62937,574.98
51508,574.98
51626,574.98
65674,574.98
68259,574.98
72342,574.98
72928,574.98
73558,574.98
51403,574.98
57948,574.98
67832,574.98
73020,574.98
56183,574.98
63097,574.98
70736,574.98
54034,574.98
55230,574.98
61778,574.98
67948,574.98
73172,574.98
68021,574.98
51240,574.98
61530,574.98
68797,574.98
71613,574.98
56120,574.98
72426,574.98
51413,574.98
55729,574.98
60173,574.98
61734,574.98
67410,574.98
70818,574.98
72579,574.98
54100,574.98
66883,574.98
72595,574.98
66446,574.98
67570,574.98
67012,574.98
57898,574.98
58646,574.98
62998,574.98
68803,574.98
51527,574.98
61652,574.98
71686,574.98
54875,574.98
62241,574.98
52296,574.98
59703,574.98
73252,574.98
52773,574.98
60259,574.98
61424,574.98
66938,574.98
68618,574.98
69737,574.98
71016,574.98
51373,574.98
54670,574.98
64673,574.98
70519,574.98
73936,574.98
53871,574.98
56481,574.98
65677,574.98
67763,574.98
71622,574.98
59478,574.98
71216,574.98
61729,574.98
66317,574.98
62284,574.98
52720,574.98
57231,574.98
59126,574.98
59142,574.98
59694,574.98
72060,574.98
72638,574.98
52763,574.98
68607,574.98
51470,574.98
55495,574.98
56367,574.98
57357,574.98
62470,574.98
64040,574.98
68137,574.98
72788,574.98
51368,574.98
52061,574.98
59885,574.98
60937,574.98
66136,574.98
66620,574.98
67073,574.98
69923,574.98
59964,574.98
62086,574.98
64162,574.98
65668,574.98
70580,574.98
71605,574.98
71607,574.98
57941,574.98
63754,574.98
71689,574.98
74094,574.98
59557,574.98
63797,574.98
63822,574.98
69374,574.98
70165,574.98
70728,574.98
51560,574.98
53061,574.98
70245,574.98
73117,574.98
54101,574.98
60248,574.98
62339,574.98
58540,574.98
59757,574.98
73781,574.98
52404,574.98
52881,574.98
64114,574.98
72842,574.98
66204,574.98
67762,574.98
69958,574.98
72352,574.98
65086,574.98
65799,574.98
73093,574.98
63840,68.97
71968,68.97
74167,68.97
60708,68.97
59154,68.97
64479,68.97
67513,68.97
55469,68.97
56351,68.97
60339,68.97
63513,68.97
64019,68.97
74512,68.97
74765,68.97
53794,68.97
61497,68.97
68175,68.97
69867,68.97
70483,68.97
67715,68.97
73521,68.97
74315,68.97
61606,68.97
70036,68.97
53371,68.97
56921,68.97
58795,68.97
73052,68.97
52229,68.97
70181,68.97
70769,68.97
52300,68.97
56235,68.97
61329,68.97
63381,68.97
70835,68.97
61390,68.97
62355,68.97
62774,68.97
66449,68.97
68038,68.97
74943,68.97
51989,68.97
58203,68.97
59225,68.97
59776,68.97
60854,68.97
62414,68.97
64552,68.97
68108,68.97
68640,68.97
69038,68.97
69810,68.97
55522,68.97
64637,68.97
69107,68.97
71034,68.97
57447,68.97
62963,68.97
72873,68.97
52130,68.97
56503,68.97
68299,68.97
72981,68.97
57552,68.97
61686,68.97
61678,68.97
63777,68.97
72458,68.97
61287,68.97
69588,68.97
69590,68.97
51898,68.97
52687,68.97
60699,68.97
63378,68.97
65898,68.97
68910,68.97
74925,68.97
74923,68.97
59726,68.97
60272,68.97
73737,68.97
56349,68.97
57759,68.97
72147,68.97
59850,68.97
64912,68.97
72203,68.97
52900,68.97
56449,68.97
68753,68.97
73535,68.97
74313,68.97
53302,68.97
56500,68.97
60535,68.97
61050,68.97
65038,68.97
65696,68.97
57547,68.97
70105,68.97
71722,68.97
57601,68.97
60133,68.97
60142,68.97
65368,68.97
68436,68.97
59681,68.97
70842,68.97
74462,68.97
74934,68.97
69756,68.97
56733,68.97
66982,68.97
70413,68.97
70982,68.97
54692,68.97
64646,68.97
69121,68.97
71531,68.97
62557,68.97
65664,68.97
58747,68.97
68848,68.97
68853,68.97
56165,68.97
65770,68.97
68372,68.97
74907,68.97
52257,68.97
53433,68.97
54461,68.97
60669,68.97
63327,68.97
63326,68.97
74436,68.97
54076,68.97
56252,68.97
62323,68.97
63396,68.97
63920,68.97
72033,68.97
62372,68.97
53161,68.97
54169,68.97
68653,68.97
70972,68.97
69900,68.97
73460,68.97
73903,68.97
68774,68.97
74835,68.97
52648,68.97
56631,68.97
57196,68.97
70823,68.97
56647,68.97
58200,68.97
72138,68.97
62882,68.97
54719,68.97
56496,68.97
74588,68.97
74850,68.97
54434,68.97
69611,68.97
71975,68.97
74685,68.97
59680,68.97
61349,68.97
62734,68.97
72613,68.97
51955,68.97
70344,68.97
71396,68.97
74244,68.97
74499,68.97
55949,68.97
64881,68.97
66979,68.97
67605,68.97
70974,68.97
56828,68.97
57878,68.97
59368,68.97
62978,68.97
66179,68.97
67121,68.97
68233,68.97
54350,68.97
63039,68.97
65713,68.97
54857,68.97
56171,68.97
58449,68.97
61289,69.97
64323,69.97
71966,69.97
62712,69.97
63899,69.97
73668,69.97
54547,69.97
60271,69.97
60783,69.97
66455,69.97
68042,69.97
64870,69.97
65518,69.97
66041,69.97
66966,69.97
69040,69.97
74764,69.97
54993,69.97
55986,69.97
59297,69.97
64629,69.97
66590,69.97
67035,69.97
52082,69.97
53841,69.97
60476,69.97
67099,69.97
67100,69.97
74566,69.97
60001,69.97
61052,69.97
62102,69.97
58436,69.97
60062,69.97
64263,69.97
69331,69.97
52236,69.97
56198,69.97
71581,69.97
67362,69.97
74429,69.97
53636,69.97
58090,69.97
59096,69.97
61802,69.97
64396,69.97
65895,69.97
67987,69.97
73671,69.97
73666,69.97
52341,69.97
52738,69.97
55409,69.97
55410,69.97
55412,69.97
57263,69.97
57710,69.97
58501,69.97
65472,69.97
69748,69.97
56718,69.97
67594,69.97
70394,69.97
73816,69.97
53207,69.97
55985,69.97
59847,69.97
63571,69.97
64081,69.97
54730,69.97
55051,69.97
56043,69.97
56452,69.97
56812,69.97
57866,69.97
59358,69.97
59932,69.97
62962,69.97
68216,69.97
53303,69.97
53888,69.97
58728,69.97
67165,69.97
59519,69.97
70110,69.97
72456,69.97
74387,69.97
55758,69.97
61288,69.97
67916,69.97
69597,69.97
68487,69.97
69678,69.97
53096,69.97
53684,69.97
54549,69.97
54550,69.97
54552,69.97
56290,69.97
59723,69.97
59719,69.97
60784,69.97
63445,69.97
66902,69.97
70333,69.97
73275,69.97
73276,69.97
74949,69.97
54612,69.97
54618,69.97
58208,69.97
59226,69.97
60860,69.97
61454,69.97
61932,69.97
68113,69.97
54217,69.97
56395,69.97
59298,69.97
59846,69.97
61502,69.97
66105,69.97
70476,69.97
52491,69.97
52901,69.97
55049,69.97
56040,69.97
56036,69.97
58307,69.97
59355,69.97
59933,69.97
59931,69.97
62040,69.97
64975,69.97
71117,69.97
71578,69.97
56077,69.97
58372,69.97
59998,69.97
61054,69.97
52982,69.97
54398,69.97
55157,69.97
63077,69.97
64265,69.97
68356,69.97
70691,69.97
71718,69.97
55759,69.97
56615,69.97
58857,69.97
72536,69.97
70279,69.97
70278,69.97
71306,69.97
52355,69.97
61887,69.97
74526,69.97
56408,69.97
66605,69.97
56460,69.97
59366,69.97
61569,69.97
65660,69.97
63721,69.97
63089,69.97
70696,69.97
55208,69.97
61345,69.97
55419,69.97
59175,69.97
59741,69.97
65981,69.97
59310,69.97
59862,69.97
59943,69.97
58746,69.97
61067,69.97
52600,69.97
53382,69.97
61784,69.97
63886,69.97
63885,69.97
68893,69.97
58478,69.97
67486,69.97
69728,69.97
71353,69.97
72645,69.97
52365,69.97
55457,69.97
55931,69.97
64528,69.97
65505,69.97
70948,69.97
73339,69.97
74969,69.97
53190,69.97
56381,69.97
57375,69.97
61486,69.97
61974,69.97
66086,69.97
70460,69.97
58292,69.97
59908,69.97
67697,69.97
71096,69.97
73946,69.97
62091,69.97
52165,69.97
52970,69.97
66770,69.97
68344,69.97
70674,69.97
52618,69.97
53011,69.97
58027,69.97
58023,69.97
64338,69.97
67995,69.97
68501,69.97
70839,69.97
74242,69.97
57771,69.97
58223,69.97
59788,69.97
55999,69.97
64094,69.97
67671,69.97
67117,69.97
69197,69.97
72308,69.97
66236,69.97
74057,69.97
53379,69.97
63785,69.97
58873,69.97
45080,699.0982
46493,699.0982
43805,699.0982
45227,699.0982
45191,699.0982
45598,699.0982
45828,699.0982
44639,699.0982
44829,699.0982
45368,699.0982
45486,699.0982
46470,699.0982
43824,699.0982
43979,699.0982
45012,699.0982
45148,699.0982
46145,699.0982
44057,699.0982
44166,699.0982
44342,699.0982
44465,699.0982
45383,699.0982
45385,699.0982
43723,699.0982
44442,699.0982
44701,699.0982
45855,699.0982
44736,699.0982
44856,699.0982
45117,699.0982
45222,699.0982
45263,699.0982
46284,699.0982
46321,699.0982
43700,699.0982
45347,699.0982
45638,699.0982
45688,699.0982
45818,699.0982
46116,699.0982
44990,699.0982
45226,699.0982
45225,699.0982
45698,699.0982
45699,699.0982
46504,699.0982
43771,699.0982
44002,699.0982
44219,699.0982
44998,699.0982
45597,699.0982
45751,699.0982
45975,699.0982
46127,699.0982
46126,699.0982
46247,699.0982
46248,699.0982
44255,699.0982
44717,699.0982
45887,699.0982
45939,699.0982
46414,699.0982
44397,699.0982
44964,699.0982
44965,699.0982
45493,699.0982
45948,699.0982
43943,699.0982
44726,699.0982
45504,699.0982
45666,699.0982
45848,699.0982
45997,699.0982
44172,699.0982
44269,699.0982
44346,699.0982
44474,699.0982
44661,699.0982
44978,699.0982
45256,699.0982
46317,699.0982
46432,699.0982
46487,699.0982
46551,699.0982
46552,699.0982
43726,699.0982
44204,699.0982
44354,699.0982
44353,699.0982
44920,699.0982
46019,699.0982
46223,699.0982
46224,699.0982
46222,699.0982
45081,699.0982
46397,699.0982
44005,699.0982
46407,699.0982
44588,699.0982
44721,699.0982
44436,699.0982
44466,699.0982
45384,699.0982
43836,699.0982
44855,699.0982
44322,699.0982
45172,699.0982
45685,699.0982
44039,699.0982
44988,699.0982
45930,699.0982
46286,699.0982
46502,699.0982
44681,699.0982
44874,699.0982
45414,699.0982
45702,699.0982
45748,699.0982
46514,699.0982
45234,699.0982
45366,699.0982
46469,699.0982
44231,699.0982
44591,699.0982
46193,699.0982
46532,699.0982
45380,699.0982
45615,699.0982
43796,699.0982
45627,699.0982
45852,699.0982
46211,699.0982
43840,699.0982
44849,699.0982
46600,699.0982
44624,699.0982
45354,699.0982
45967,699.0982
46501,699.0982
44003,699.0982
44422,699.0982
45935,699.0982
45972,699.0982
46515,699.0982
45879,699.0982
45009,699.0982
45100,699.0982
45239,699.0982
45492,699.0982
46141,699.0982
44053,699.0982
44267,699.0982
44463,699.0982
44968,699.0982
45894,699.0982
45992,699.0982
46147,699.0982
44604,699.0982
44907,699.0982
45251,699.0982
45672,699.0982
46486,699.0982
44850,699.0982
46012,699.0982
46277,699.0982
46278,699.0982
44367,699.0982
44675,699.0982
44926,699.0982
45584,699.0982
45820,699.0982
46119,699.0982
45184,699.0982
45183,699.0982
45591,699.0982
45871,699.0982
46178,699.0982
46457,699.0982
46507,699.0982
46563,699.0982
43929,699.0982
44007,699.0982
44151,699.0982
44944,699.0982
44943,699.0982
44945,699.0982
45460,699.0982
43779,699.0982
44456,699.0982
44642,699.0982
44955,699.0982
45465,699.0982
45607,699.0982
45652,699.0982
45945,699.0982
46303,699.0982
46474,699.0982
46527,699.0982
43717,699.0982
43827,699.0982
43940,699.0982
43982,699.0982
44265,699.0982
44266,699.0982
45014,699.0982
45243,699.0982
45495,699.0982
45661,699.0982
46202,699.0982
46310,699.0982
46421,699.0982
46478,699.0982
44060,699.0982
44471,699.0982
44698,699.0982
45247,699.0982
45439,699.0982
45998,699.0982
46153,699.0982
46589,699.0982
44245,699.0982
44665,699.0982
45111,699.0982
45163,699.0982
45258,699.0982
45675,699.0982
45965,699.0982
46158,699.0982
46556,699.0982
44037,699.0982
44409,699.0982
44986,699.0982
45037,699.0982
45448,699.0982
46168,699.0982
44809,699.0982
43708,699.0982
45596,699.0982
46295,699.0982
44452,699.0982
44687,699.0982
45367,699.0982
43823,699.0982
43935,699.0982
44188,699.0982
44189,699.0982
44225,699.0982
44262,699.0982
44335,699.0982
44460,699.0982
44958,699.0982
46475,699.0982
44653,699.0982
45435,699.0982
46150,699.0982
43756,699.0982
44603,699.0982
45112,699.0982
43953,699.0982
47506,2071.4196
48581,2071.4196
49177,2071.4196
50325,2071.4196
50760,2071.4196
50853,2071.4196
47515,2071.4196
49635,2071.4196
50074,2071.4196
50114,2071.4196
50860,2071.4196
46757,2071.4196
47748,2071.4196
47860,2071.4196
48105,2071.4196
48431,2071.4196
48604,2071.4196
49769,2071.4196
49991,2071.4196
50000,2071.4196
46775,2071.4196
47590,2071.4196
47630,2071.4196
47631,2071.4196
49286,2071.4196
50004,2071.4196
50521,2071.4196
50520,2071.4196
50598,2071.4196
47762,2071.4196
48960,2071.4196
50605,2071.4196
47182,2071.4196
47640,2071.4196
50030,2071.4196
50163,2071.4196
50387,2071.4196
50905,2071.4196
51051,2071.4196
47608,2071.4196
48224,2071.4196
48647,2071.4196
48914,2071.4196
49321,2071.4196
50825,2071.4196
50916,2071.4196
47134,2071.4196
47201,2071.4196
47202,2071.4196
48132,2071.4196
48480,2071.4196
48851,2071.4196
49623,2071.4196
49817,2071.4196
50641,2071.4196
50567,2071.4196
46817,2071.4196
47140,2071.4196
47205,2071.4196
47461,2071.4196
47505,2071.4196
48799,2071.4196
48862,2071.4196
48861,2071.4196
48863,2071.4196
48934,2071.4196
49176,2071.4196
49268,2071.4196
50323,2071.4196
50937,2071.4196
46883,2071.4196
47852,2071.4196
48100,2071.4196
48193,2071.4196
48229,2071.4196
48415,2071.4196
48597,2071.4196
49563,2071.4196
49765,2071.4196
50124,2071.4196
50341,2071.4196
50862,2071.4196
50861,2071.4196
50863,2071.4196
50947,2071.4196
48152,2071.4196
48201,2071.4196
48242,2071.4196
48510,2071.4196
48609,2071.4196
48679,2071.4196
49358,2071.4196
49572,2071.4196
49724,2071.4196
50080,2071.4196
50128,2071.4196
50347,2071.4196
50512,2071.4196
50517,2071.4196
50585,2071.4196
50590,2071.4196
50788,2071.4196
50956,2071.4196
50955,2071.4196
46894,2071.4196
46895,2071.4196
47096,2071.4196
47310,2071.4196
48206,2071.4196
48527,2071.4196
48887,2071.4196
49211,2071.4196
49285,2071.4196
49406,2071.4196
49655,2071.4196
50885,2071.4196
50969,2071.4196
46786,2071.4196
47169,2071.4196
47883,2071.4196
48834,2071.4196
49222,2071.4196
49591,2071.4196
49669,2071.4196
50606,2071.4196
50896,2071.4196
50980,2071.4196
48219,2071.4196
48640,2071.4196
48906,2071.4196
49795,2071.4196
50029,2071.4196
50385,2071.4196
50388,2071.4196
50617,2071.4196
50619,2071.4196
50814,2071.4196
50996,2071.4196
46914,2071.4196
47950,2071.4196
48128,2071.4196
48175,2071.4196
48465,2071.4196
48473,2071.4196
48648,2071.4196
49683,2071.4196
50036,2071.4196
50550,2071.4196
48477,2071.4196
48660,2071.4196
50052,2071.4196
50178,2071.4196
50413,2071.4196
50643,2071.4196
50837,2071.4196
50838,2071.4196
51072,2071.4196
50620,2071.4196
49698,2071.4196
50326,2071.4196
50426,2071.4196
49273,2071.4196
49565,2071.4196
49713,2071.4196
46832,2071.4196
47794,2071.4196
47861,2071.4196
48512,2071.4196
46706,2071.4196
49210,2071.4196
49659,2071.4196
47112,2071.4196
49794,2071.4196
50815,2071.4196
47332,2071.4196
47646,2071.4196
49682,2071.4196
49037,2071.4196
47785,2071.4196
50329,2071.4196
50328,2071.4196
50942,2071.4196
46820,2071.4196
47570,2071.4196
48590,2071.4196
48995,2071.4196
49270,2071.4196
50777,2071.4196
50778,2071.4196
50950,2071.4196
51014,2071.4196
48509,2071.4196
48603,2071.4196
49001,2071.4196
50442,2071.4196
51022,2071.4196
47091,2071.4196
47477,2071.4196
48951,2071.4196
50092,2071.4196
50889,2071.4196
47545,2071.4196
49384,2071.4196
50380,2071.4196
50808,2071.4196
50897,2071.4196
47764,2071.4196
51054,2071.4196
51053,2071.4196
48271,2071.4196
48717,2071.4196
50920,2071.4196
47337,2071.4196
47836,2071.4196
48850,2071.4196
49814,2071.4196
50842,2071.4196
48137,2071.4196
48488,2071.4196
49330,2071.4196
49902,2071.4196
49978,2071.4196
48592,2071.4196
48804,2071.4196
49388,2071.4196
49708,2071.4196
51012,2071.4196
48602,2071.4196
49196,2071.4196
49997,2071.4196
50876,2071.4196
50877,2071.4196
50964,2071.4196
47528,2071.4196
47634,2071.4196
48202,2071.4196
48245,2071.4196
48246,2071.4196
49402,2071.4196
50601,2071.4196
46710,2071.4196
48443,2071.4196
49375,2071.4196
49586,2071.4196
50471,2071.4196
50534,2071.4196
48170,2071.4196
49229,2071.4196
49747,2071.4196
50033,2071.4196
50911,2071.4196
49607,2071.4196
48178,2071.4196
48658,2071.4196
48920,2071.4196
48991,2071.4196
49252,2071.4196
49324,2071.4196
49616,2071.4196
49967,2071.4196
50934,2071.4196
51075,2071.4196
46683,2071.4196
46749,2071.4196
47510,2071.4196
47737,2071.4196
48586,2071.4196
48864,2071.4196
48936,2071.4196
48937,2071.4196
49174,2071.4196
49173,2071.4196
49265,2071.4196
49267,2071.4196
49264,2071.4196
49332,2071.4196
49333,2071.4196
49553,2071.4196
49631,2071.4196
